Id_bien;No_voie;Type_voie;Voie;Total_piece;Surface_carrez;Surface_total;Type_local;Id_commune
847IW8702;24;AV;CAP VAISSEAU L HERMINIER;4;67.92;72;Appartement;2658
7714C1142261;3;AV;DES MARRONNIERS;4;71.8;73;Appartement;2290
4915AS32918;12;AV;PABLO NERUDA;4;96.83;96;Appartement;1431
4915BI103109;24;AV;JEANNE DE LAVAL;4;68.43;68;Appartement;1431
936AB1626;23;AV;DE LA REPUBLIQUE;4;64.41;60;Appartement;2981
936F19046;145;AV;PASTEUR;4;78.55;76;Appartement;2981
3028BD285;15;AV;DE L EUROPE;4;85.01;89;Appartement;717
3423AC91149;19;AV;DES THERMES ATHENA;4;76.95;77;Appartement;904
8512AB851;5;AV;DE LATTRE DE TASSIGNY;4;99.32;83;Appartement;2734
9551AI9261;26;AV;DE LA GARE;4;81.21;82;Appartement;3144
3428BH13227;37;AV;DE LODEVE;4;71.45;67;Appartement;950
9563AE30459;25;AV;GABRIEL PERI;4;83.43;84;Appartement;3157
64129AH175525;11;AV;BARON SEGUIER;4;90.45;92;Appartement;1826
4046AN11526;190;AV;DE MEYRIE;4;71.85;70;Appartement;1172
3356BR3861116;9001;AV;DU GEN DE GAULLE;4;79.74;75;Appartement;794
4118CV350216;68;AV;DU MARECHAL MAUNOURY;4;85.78;88;Appartement;1197
4118DM113629;5;AV;DU DOC JEAN LAIGRET;4;73.54;74;Appartement;1197
938Z5388;44;AV;JEAN JAURES;4;64.61;65;Appartement;2983
7873BB101204;2;AV;TOULOUSE LAUTREC;4;67.45;66;Appartement;2409
8419BZ183106;1;AV;PASTEUR;4;67.28;66;Appartement;2690
3363NL3218;313;AV;D ARES;4;104.92;90;Appartement;779
2658A91218;79;AV;DE LYON;4;64.98;69;Appartement;519
2658A91224;81;AV;DE LYON;4;62.41;69;Appartement;519
9214G125113;28;AV;DU PANORAMA;4;61.05;61;Appartement;2966
742AV40221;9;AV;PIERRE BROSSOLETTE;4;74.4;71;Appartement;233
523AH7612;7;AV;ADRIEN DAURELLE;4;67;66;Appartement;116
7753AP34210;1;AV;DU PARC;4;63.06;62;Appartement;2260
1931BP3482;3;AV;DU 11 NOVEMBRE 1918;4;104;104;Appartement;425
3375BD427137;25;AV;MARYSE BASTIE;4;78.37;73;Appartement;785
3375BD427143;27;AV;MARYSE BASTIE;4;81.5;73;Appartement;785
91114AN2292;14;AV;GALLIENI;4;111;73;Appartement;2820
91114AN2011;55;AV;GALLIENI;4;62.09;62;Appartement;2820
627BP287125;102;AV;DE GRASSE;4;87.17;87;Appartement;226
627BL257;1;AV;VICTORIA;4;79.47;91;Appartement;226
627BH3101;9;AV;SAINT EXUPERY;4;109.3;120;Appartement;226
3549F49115;5;AV;GAL DE GAULLE;4;79.02;91;Appartement;1014
5634AR1344;75;AV;DES DRUIDES;4;107.07;107;Appartement;1597
8334AZ2402;69;AV;JEAN JAURES;4;37.23;37;Appartement;2633
8334AX32163;8;AV;DE LA GRANDE BASTIDE;4;66.94;68;Appartement;2633
1322CI1841;12;AV;DE L ABBE CABROL;4;89.12;88;Appartement;329
31113BA22416;14;AV;DU DOCTEUR LOUIS DELHERM;4;73.05;74;Appartement;760
31113BT1255;58;AV;DU LAURAGAIS;4;103.66;103;Appartement;760
3457BA10543;17;AV;DE LA GALINE;4;67.92;68;Appartement;895
3457CL31331;50;AV;DE LA GALINE;4;69.68;66;Appartement;895
78126AP4521;102;AV;JEAN MOULIN;4;69.5;65;Appartement;2437
95127ER52870;22;AV;DE L ORANGERIE;4;73.85;77;Appartement;3078
95127DS31910;7;AV;DE LA CONSTELLATION;4;75.15;75;Appartement;3078
95127BA20105;5;AV;JEAN BART;4;86.87;87;Appartement;3074
7176CM204111;23;AV;NICEPHORE NIEPCE;4;66.32;65;Appartement;2050
7365CL353938;456;AV;DU COVET;4;87.95;89;Appartement;2098
7365CH9318;275;AV;DE LA BOISSE;4;97.29;98;Appartement;2098
7785YA3162;37;AV;DU CHENE SAINT FIACRE;4;73.99;73;Appartement;2364
60141AL20337;18;AV;MARIE AMELIE;4;64.11;64;Appartement;1739
60141AM12632;4;AV;DE MONTPENSIER;4;88.14;85;Appartement;1739
60141AM12157;53;AV;DU GEN LECLERC;4;79.22;78;Appartement;1739
3566AM62918;52;AV;DU MAINE;4;93.6;93;Appartement;971
9219T39527;368;AV;DE LA DIVISION LECLERC;4;83.74;83;Appartement;2965
9219J1552;2;AV;DU BOIS;4;77.2;76;Appartement;2965
9219T3954;368;AV;DE LA DIVISION LECLERC;4;76.7;77;Appartement;2965
9220U10130;1;AV;DE VERDUN;4;84.81;84;Appartement;2975
9220I250131;44;AV;DE PARIS;4;64.6;65;Appartement;2975
9220AE82143;28;AV;DE LA DIVISION LECLERC;4;84.03;83;Appartement;2975
78146AC49827;18;AV;GAMBETTA;4;75.7;76;Appartement;2431
9222AM392165;3;AV;DE LA RESISTANCE;4;75.2;75;Appartement;2964
77108BL22029;108;AV;DU MARECHAL FOCH;4;75.28;73;Appartement;2345
77108BH20312;65;AV;DE LA RESISTANCE;4;82.48;82;Appartement;2345
50129AW755;5;AV;DELAVILLE;4;74.31;83;Appartement;1457
50129383AI1602141;53;AV;DE NORMANDIE - CHERBOURG;4;73;72;Appartement;1460
77111AE676128;49;AV;THIBAUD DE CHAMPAGNE;4;75.35;75;Appartement;2372
91161AL56133;7;AV;DE L ILE DE FRANCE;4;80.58;82;Appartement;2856
91161AD213;36;AV;MAZARIN;4;101.4;101;Appartement;2856
91161AD2605;36;AV;MAZARIN;4;83.64;82;Appartement;2856
91161AD2885;36;AV;MAZARIN;4;80;82;Appartement;2856
91161AI1481028;8;AV;DE LA LIBERATION;4;71.81;71;Appartement;2856
91161AD2567;36;AV;MAZARIN;4;83.57;82;Appartement;2856
91161AD2878;36;AV;MAZARIN;4;83.05;82;Appartement;2856
9223R16614;93;AV;JEAN JAURES;4;94.84;94;Appartement;2970
9223AD36506;14;AV;RENE SAMUEL;4;92.41;91;Appartement;2970
9223P11227;124;AV;JEAN JAURES;4;58.05;50;Appartement;2970
7481A555712;16;AV;DE LA SARDAGNE;4;87.28;89;Appartement;2175
9225AG9115;121;AV;HENRI BARBUSSE;4;82.17;81;Appartement;2950
2939BN2634;63;AV;ALAIN LE LAY;4;67.27;67;Appartement;598
78172AP97079;204;AV;DU MARECHAL FOCH;4;76.3;69;Appartement;2443
78172AX3578;6;AV;CARNOT;4;68.38;70;Appartement;2443
9226J259147;102;AV;MARCEAU;4;89.59;90;Appartement;2945
9226AY1127;40;AV;PASTEUR;4;78.07;77;Appartement;2945
9226AT5522;20;AV;GALLIENI;4;101.2;103;Appartement;2945
9226Z5915;80;AV;GAMBETTA;4;76.26;82;Appartement;2945
9226AY13126;38;AV;PASTEUR;4;98.16;96;Appartement;2945
9226B3341;13;AV;PUVIS DE CHAVANNES;4;76.85;78;Appartement;2945
9226AY114;40;AV;PASTEUR;4;72.29;74;Appartement;2945
9226I14425;89;AV;MARCEAU;4;34.95;80;Appartement;2945
50147AD85060;31;AV;DIVISION LECLERC;4;75.25;67;Appartement;1462
60176AX6358;63;AV;DE SENLIS;4;63.05;64;Appartement;1748
26108AH6813;36;AV;HENRI GRAND;4;66.67;77;Appartement;516
26108AK4760;20;AV;ADRIEN FAYOLLE;4;67.73;67;Appartement;516
91191AK50312;59;AV;DE LA REPUBLIQUE;4;109.23;112;Appartement;2831
8349AK1831;18;AV;POTHONIER;4;65.73;68;Appartement;2647
14220AS82420;43;AV;ROGER DELIENCOURT;4;71.54;72;Appartement;371
37115AB10416;23;AV;DU PDT KENNEDY;4;70.42;69;Appartement;1053
37115AB10205;25;AV;DU PDT KENNEDY;4;70;69;Appartement;1053
95197AR53339;6;AV;PAUL FLEURY;4;65.53;66;Appartement;3143
95197AD119897;35;AV;DE LA GARE;4;65.05;65;Appartement;3143
95197AP43713;4;AV;DU MAL FOCH;4;87.58;90;Appartement;3143
76217BN2544;16;AV;ALEXANDRE ANQUETIN;4;61.52;59;Appartement;2222
470BN279103;36;AV;HENRI JAUBERT;4;82.11;81;Appartement;81
3593H1298;16;AV;GEORGE V;4;62.83;62;Appartement;1011
54167AB8296;23;AV;DU GENERAL LECLERC;4;113.4;121;Appartement;1567
54167AB4841;9;AV;DU GENERAL LECLERC;4;81.38;88;Appartement;1567
4452BK1983;14;AV;DU VICE AMIRAL HALGAN;4;103.1;104;Appartement;1340
59178BW48825;171;AV;GEORGES CLEMENCEAU;4;109.97;109;Appartement;1681
95203AH211;20;AV;DE PARIS;4;54.23;63;Appartement;3135
95203AH212;20;AV;DE PARIS;4;64.29;63;Appartement;3135
6981C417216;2;AV;RAYMOND DE VEYSSIERES;4;69.01;67;Appartement;1977
78208AT4481228;9;AV;PAUL CEZANNE;4;82.71;83;Appartement;2496
95210AC2120;27;AV;DE CEINTURE;4;73.96;70;Appartement;3140
95210AC400139;14;AV;DE CEINTURE;4;88.26;87;Appartement;3140
95210AC111;43;AV;DE CEINTURE;4;109.93;108;Appartement;3140
1333AE1842;4;AV;FREDERIC MISTRAL;4;68.39;76;Appartement;352
51230AI162404;35;AV;DE CHAMPAGNE;4;81.09;79;Appartement;1482
9331AJ11028;72;AV;DE LA REPUBLIQUE;4;115.33;90;Appartement;2992
9331B132353;86;AV;GALLIENI;4;75.91;74;Appartement;2992
9331B132285;86;AV;GALLIENI;4;74;73;Appartement;2992
9331C95;49;AV;GALLIENI;4;77.05;77;Appartement;2992
9331AE84203;14;AV;DU DIX HUIT JUIN 1940;4;65.28;64;Appartement;2992
9331F13811;195;AV;DE LATTRE DE TASSIGNY;4;76.88;77;Appartement;2992
91215AK45376;11;AV;DU MARECHAL NEY;4;79;79;Appartement;2841
4389AP762;9041;AV;DU VAL DU RIOU;4;84.98;86;Appartement;1266
54184AV58027;47;AV;GENERAL LECLERC;4;89.08;90;Appartement;1511
54184AV3314;104;AV;FOCH;4;90.83;92;Appartement;1511
91223AW320415;7;AV;HENRI FARMAN;4;74.41;72;Appartement;2885
78242AC5925;1;AV;JEAN LURCAT;4;78.54;80;Appartement;2415
78242AD1621;64;AV;SANTOS DUMONT;4;74.93;90;Appartement;2415
9232B12513;34;AV;DU GENERAL LECLERC;4;59.58;59;Appartement;2969
95252AM1215122;23;AV;DES MARAIS;4;84.1;84;Appartement;3136
95252AM1215106;23;AV;DES MARAIS;4;81.13;81;Appartement;3136
95252AH64685;27;AV;DE L HOTEL DE VILLE;4;88.32;87;Appartement;3136
95252AH64630;26;AV;DE L HOTEL DE VILLE;4;81;80;Appartement;3136
8361CK38173;430;AV;VICTOR HUGO;4;96.58;94;Appartement;2577
64237AD266110;7;AV;DU PARC BEAUCHAMPS;4;16.42;95;Appartement;1835
9236AJ103118;13;AV;CLAUDE DEBUSSY;4;66.65;69;Appartement;2949
9236AH20310;48;AV;CLAUDE DEBUSSY;4;72.63;72;Appartement;2949
38181AD44647;57;AV;DES TIRIGNONS;4;94.9;94;Appartement;1089
76322AV14428;15;AV;FRANKLIN ROOSEVELT;4;65.76;68;Appartement;2201
76322AR3213;146;AV;DES PROVINCES;4;81.9;81;Appartement;2201
76322AS486;1;AV;RENE COTY;4;89.87;87;Appartement;2201
669CE268145;99;AV;SIDI BRAHIM;4;90.76;90;Appartement;212
669BZ155;7;AV;MATHIAS DUVAL;4;69.26;70;Appartement;212
38185EW14112;39;AV;MARIE REYNOARD;4;79.85;79;Appartement;1055
38185EK24460;26;AV;LA BRUYERE;4;86.75;84;Appartement;1055
38185EZ2814;107;AV;LEON BLUM;4;58.74;57;Appartement;1055
38185CS12929;14;AV;ALBERT 1ER DE BELGIQUE;4;84.24;86;Appartement;1054
38185DO261315;23;AV;MARCELIN BERTHELOT;4;91.26;91;Appartement;1055
95306BK213256;44;AV;FOCH;4;66.42;66;Appartement;3154
95306BK159729;1;AV;FOCH;4;80.28;94;Appartement;3154
95306BK15918;1;AV;FOCH;4;95.69;97;Appartement;3154
8369BV12754;55;AV;GAMBETTA;4;102.16;103;Appartement;2637
8369ED6012;184;AV;DR MARCEL ARMANET;4;91.8;105;Appartement;2637
9240M23415;182;AV;DE VERDUN;4;89.51;89;Appartement;2967
91326AE1751;11;AV;DE LA TERRASSE;4;60.82;63;Appartement;2850
9339K678;19;AV;JEAN JAURES;4;65.81;68;Appartement;2998
4455BY60188;7;AV;DU COMMANDANT DE NERVO;4;88.91;90;Appartement;1347
4455CD3452;31;AV;PIERRE LOTI;4;110.35;67;Appartement;1347
9327AR17712;109;AV;P V COUTURIER;4;85.19;96;Appartement;2991
8362AE95043;64;AV;DU HUIT MAI 1945;4;80.1;74;Appartement;2622
8371BS2335;179;AV;DOCTEUR ALFRED HENRY;4;62.67;65;Appartement;2640
59368BC944;256;AV;DE LA REPUBLIQUE;4;107.8;100;Appartement;1626
59368AT1432;2;AV;VICTOR HUGO;4;35.27;84;Appartement;1626
17300ET431115;75;AV;ROBESPIERRE;4;90.22;91;Appartement;390
6108AV311;645;AV;DE LA REPUBLIQUE;4;105.55;120;Appartement;206
83126AI49774;305;AV;ROSA LUXEMBURG;4;81.91;82;Appartement;2623
83126BL148115;382;AV;AUGUSTE RENOIR;4;59.09;61;Appartement;2623
83126AW1130;220;AV;NOEL VERLAQUE;4;61;62;Appartement;2623
83126AE2363;235;AV;ALEX PEIRE;4;82.43;82;Appartement;2623
38516AK13820;19;AV;DE L OBIOU;4;64.64;68;Appartement;1058
83144BA48030;414;AV;HONORE D'ESTIENNE D'ORVES;4;91.1;90;Appartement;2627
83144BC12758;;AV;DOCTEUR TREMOLIERES;4;78.99;79;Appartement;2627
77243BC446304;23;AV;ALBERT CAMUS;4;89.77;90;Appartement;2356
59328AV125141;370;AV;DE DUNKERQUE;4;84.02;82;Appartement;1629
59328BE13;124;AV;BECQUART;4;99.9;104;Appartement;1629
59328BE12;124;AV;BECQUART;4;88.4;90;Appartement;1629
53130AS128283;170;AV;CHANZY;4;63.07;63;Appartement;1507
54304AE1614;23;AV;PAUL DEROULEDE;4;71.7;75;Appartement;1523
937AB205357;210;AV;DU HUIT MAI 1945;4;59.41;60;Appartement;3008
71153AI100511;10;AV;CHARLES DE GAULLE;4;90.3;90;Appartement;2061
30133BX251;3;AV;FREDERIC MISTRAL;4;100.11;95;Appartement;663
76351SN73872;263;AV;DU 8 MAI 1945;4;85.94;85;Appartement;2227
72181DI1959;67;AV;FRANCOIS MITTERRAND;4;94.18;94;Appartement;2065
72181KM18810;283;AV;FELIX GENESLAY;4;85;86;Appartement;2068
77285BP228100;172;AV;MAURICE DAUVERGNE;4;80.98;84;Appartement;2259
9260U101618;119;AV;EDOUARD HERRIOT;4;91.97;91;Appartement;2974
9362AB34223;28;AV;THIERS;4;74.67;76;Appartement;3014
9345K1445;116;AV;MAL DE LATTRE DE TASSIGNY;4;88.12;84;Appartement;2980
49246AI954118;15;AV;DE LA CHESNAIE;4;74.3;74;Appartement;1420
9244J106201;16;AV;DE L EUROPE;4;93.69;94;Appartement;2952
675AD1136;65;AV;GENERAL DE GAULLE;4;83.05;83;Appartement;185
77251A139429;24;AV;RENE CASSIN;4;85.83;86;Appartement;2263
59350TO71;61;AV;DU PRESIDENT KENNEDY;4;83.39;84;Appartement;1625
59350HL18135;67;AV;DU PEUPLE BELGE;4;65.59;66;Appartement;1625
8785EN98;41;AV;DES BENEDICTINS;4;126.23;125;Appartement;2745
8785HT2237;12;AV;DU MIDI;4;14.59;180;Appartement;2745
26165BK92130;44;AV;ALBERT MAZADE;4;62.01;64;Appartement;531
9346F359740;52;AV;ARISTIDE BRIAND;4;79.3;79;Appartement;3005
91345AE7953;7;AV;DU GENERAL DE GAULLE;4;113.09;128;Appartement;2852
64348BI1003;129;AV;DU TONKIN;4;76.24;77;Appartement;1827
33249AS20050;9001;AV;DU PDT SALVADOR ALLENDE;4;80.2;76;Appartement;819
69383CT1045;203;AV;LACASSAGNE;4;112.88;101;Appartement;1927
69383DM115173;73;AV;LACASSAGNE;4;85.81;86;Appartement;1927
69383DR431170;27;AV;LACASSAGNE;4;94.93;95;Appartement;1927
69385AW17156;49;AV;BARTHELEMY BUYER;4;73.72;73;Appartement;1909
69385BC24104;10;AV;DE MENIVAL;4;65.73;69;Appartement;1909
69387BW9171;235;AV;JEAN JAURES;4;79.79;92;Appartement;1928
69387BY275;47;AV;LECLERC;4;77.89;77;Appartement;1928
69388BP215;76;AV;DES FRERES LUMIERE;4;65.52;64;Appartement;1930
69388AY84172;212;AV;PAUL SANTY;4;66.4;65;Appartement;1930
78358AN75303;3;AV;VERGNIAUD;4;90.11;86;Appartement;2424
78358AW47712;93;AV;GENERAL DE GAULLE;4;63.2;62;Appartement;2424
78358AT86214;3;AV;PASCAL;4;73.92;74;Appartement;2424
4112D309235;320;AV;DU DCT BERNARD FOUSSIER;4;15;98;Appartement;97
1354AP6103;11;AV;DU DR SCHWEITZER;4;65.86;66;Appartement;355
78372AL8274;13;AV;DE L ABREUVOIR;4;104.84;107;Appartement;2420
78372AC6711303;18;AV;DE L EUROPE;4;88.41;90;Appartement;2420
13210860K14335;43;AV;DE LA TIMONE;4;90.66;90;Appartement;321
13211866E68190;30;AV;RAOUL FOLLEREAU;4;85.44;85;Appartement;345
13212873E94135;112;AV;DES CAILLOLS;4;82.1;82;Appartement;343
13212873E96237;61;AV;DE LA FOURRAGERE;4;88.2;87;Appartement;343
13212877N28825;11;AV;DU BOUSQUETIER;4;80.67;74;Appartement;343
13212875Z44332;36;AV;DE SAINT BARNABE;4;65.72;65;Appartement;343
13212875T2451;19;AV;DE GARLABAN;4;97.54;103;Appartement;343
13213881L1065;1;AV;DE VALDONNE;4;61.23;63;Appartement;342
13213884B14055;139;AV;DES OLIVES;4;66;64;Appartement;342
13213888P2249;12;AV;DES NARCISSES;4;50.01;50;Appartement;342
13215907B8613;9;AV;DE ST ANTOINE;4;63.07;82;Appartement;317
13208843L63315;88;AV;DE MAZARGUES;4;65.98;66;Appartement;327
13208843I105352;331;AV;DU PRADO;4;97.2;97;Appartement;327
13208839E172234;216;AV;DU PRADO;4;101.76;101;Appartement;327
13208843N6223;28;AV;DE LA CADENELLE;4;108.84;105;Appartement;327
13208839E1521;8;AV;GASCOGNE;4;93.12;92;Appartement;327
13209851B3139;430;AV;MAL J DE L DE TASSIGNY;4;70.67;74;Appartement;325
13209851C35142;21;AV;MIREILLE;4;81.85;78;Appartement;325
91377BP21437;40;AV;DU PDT SALVADOR ALLENDE;4;75.51;75;Appartement;2853
78383AS175812;9;AV;DE TOURAINE;4;78.97;78;Appartement;2495
54357AE675;7;AV;DE LA MEURTHE;4;53.67;53;Appartement;1522
77288AE755;35;AV;GEORGES POMPIDOU;4;76.4;74;Appartement;2256
91386BB310124;16;AV;DARBLAY;4;80.2;81;Appartement;2823
91386BE17173;7;AV;DU BOIS CHAPET;4;77.41;77;Appartement;2823
683BT22107;15;AV;DU REQUIER;4;72.01;74;Appartement;149
95392AL39725;68;AV;VICTOR HUGO;4;67.48;67;Appartement;3080
33281DS415141;128;AV;DE LA SOMME;4;101.57;99;Appartement;798
33281BY790310;7;AV;WINSTON CHURCHILL;4;70.93;68;Appartement;798
33281BE13336;9025;AV;MAL DE LATTRE DE TASSIGNY;4;70.23;71;Appartement;798
33281DR227;28;AV;DES FAUVETTES;4;83.34;85;Appartement;798
60395AP3041501;1;AV;JACQUES CARTIER;4;72.91;74;Appartement;1699
78396AB31836;113;AV;DE POISSY;4;55.08;66;Appartement;2435
78397A112481;1;AV;DES SOLITAIRES;4;85.44;81;Appartement;2498
9248AI611104;17;AV;HENRI IV;4;83.34;83;Appartement;2962
9248AL23233;58;AV;JEAN JAURES;4;59;71;Appartement;2962
38229AN12744;16;AV;DE LA PLAINE FLEURIE;4;62.03;63;Appartement;1059
38229AN12778;14;AV;DE LA PLAINE FLEURIE;4;61.08;63;Appartement;1059
69282DI1931;30;AV;LUCIEN BUISSON;4;61.67;62;Appartement;1931
38239AS9874;5549;AV;DE CHAMPLONG;4;85.17;76;Appartement;1129
82112CR308100;7;AV;DU DOCTEUR ROUANET;4;67.19;67;Appartement;2565
77296AM48914;19;AV;DE ROSSO;4;75.51;76;Appartement;2284
77296AM671115;736;AV;DE L'EUROPE;4;74.84;75;Appartement;2284
77296AM73420;26;AV;DE ROSSO;4;82.86;80;Appartement;2284
59410AM845796;28;AV;ROBERT SCHUMAN;4;86.55;88;Appartement;1628
60414ZC1499;5;AV;DU 19 MARS 1962;4;84.09;84;Appartement;1747
82121BX5915;12;AV;CHAMIER;4;76.7;69;Appartement;2566
78418AX5364;1;AV;JEAN MERMOZ;4;75.3;76;Appartement;2434
78418AV1532;7;AV;MAL DE L DE TASSIGNY;4;63.14;65;Appartement;2434
40195J5323;18;AV;DE LA CONCORDE;4;82.44;78;Appartement;1178
40195J5324;52;AV;DE LA CONCORDE;4;145;125;Appartement;1178
78423BV24723;89;AV;JOSEPH KESSEL;4;75.53;83;Appartement;2411
95424AT9518;4;AV;ARISTIDE MAILLOL;4;77.92;79;Appartement;3156
95427AB1144;7;AV;MAURICE UTRILLO;4;69.37;70;Appartement;3150
95428AL125306;33;AV;MARCHAND;4;65.52;64;Appartement;3133
95428AL125307;33;AV;MARCHAND;4;67.22;64;Appartement;3133
95428AR16719;10;AV;DE DOMONT;4;83.14;84;Appartement;3133
95428AK902;20;AV;GEORGES CLEMENCEAU;4;152.36;83;Appartement;3133
34172MS2902998;949;AV;DU PROFESSEUR LOUIS RAVAS;4;65.16;72;Appartement;885
34172EY1570;151;AV;DU PONT TRINQUAT;4;70.5;70;Appartement;887
9249H11618;80;AV;HENRI GINOUX;4;72.42;75;Appartement;2968
9249L94126;100;AV;JEAN JAURES;4;66.49;66;Appartement;2968
9249X79151;61;AV;DE LA MARNE;4;70.02;70;Appartement;2968
9249H93205;73;AV;DE LA REPUBLIQUE;4;41.94;42;Appartement;2968
25411AF37040;7;AV;CHARLES DE GAULLE;4;92.13;97;Appartement;495
54395CR53033;447;AV;DE LA LIBERATION;4;113.73;115;Appartement;1512
9250H3141013;33;AV;DE LA COMMUNE DE PARIS;4;83.21;84;Appartement;2944
9250BH1092;334;AV;GEORGES CLEMENCEAU;4;70.65;70;Appartement;2944
9250Q31865;336;AV;DE LA REPUBLIQUE;4;75.32;77;Appartement;2944
44109IT475103;7;AV;DU SEXTANT;4;80;80;Appartement;1280
11262AY17268;13;AV;DOC PAUL POMPIDOR;4;87.94;89;Appartement;302
9349B223227;131;AV;DU MARECHAL FOCH;4;73.6;74;Appartement;3010
9251AK1011;195;AV;ACHILLE PERETTI;4;8.84;98;Appartement;2954
9251AB15325;18;AV;CHARLES DE GAULLE;4;91.25;93;Appartement;2954
9251AO11819;6;AV;DE MADRID;4;123;108;Appartement;2954
9251AM47;223;AV;CHARLES DE GAULLE;4;86.28;85;Appartement;2954
69143AB48219;15;AV;AUGUSTE WISSEL;4;72.04;71;Appartement;1907
688EI39487;18;AV;GRAVIER;4;52.32;57;Appartement;144
688HI100124;132;AV;DE BRANCOLAR;4;110.6;118;Appartement;144
688EA23864;116;AV;CYRILLE BESSET;4;91.23;90;Appartement;144
688MO1214;29;AV;DES BAUMETTES;4;99.18;109;Appartement;142
688NP29103;51;AV;CORNICHE FLEURIE;4;73.09;73;Appartement;148
688NT4189;137;AV;DE LA LANTERNE;4;72.3;92;Appartement;148
688EH375329;54;AV;DU RAY;4;63.45;63;Appartement;144
688MR512163;26;AV;DE LA BORNALA;4;75.37;78;Appartement;148
688EH375651;54;AV;DU RAY;4;64.04;63;Appartement;144
688NV7764;35;AV;RAYMOND FERAUD;4;95.07;95;Appartement;148
688LB17510;4;AV;MARECHAL FOCH;4;117.5;123;Appartement;142
688LE24019;29;AV;PAULIANI;4;45.51;45;Appartement;142
688CO11347;380;AV;DE FABRON;4;77.09;76;Appartement;148
688KW101;12;AV;LOUIS COCHOIS;4;73.6;78;Appartement;142
688OI368105;61;AV;CORNICHE FLEURIE;4;80.69;80;Appartement;148
688NM2182103;96;AV;CORNICHE FLEURIE;4;77.11;78;Appartement;148
688MH32555;12;AV;GAY;4;89.07;86;Appartement;142
688OI29390;25;AV;ANTOINE MARTIN;4;86;86;Appartement;148
9351AI42757;152;AV;EMILE COSSONNEAU;4;62.39;62;Appartement;3012
45232AN623144;405;AV;DU LOIRET;4;65.49;63;Appartement;1357
45232AN623196;417;AV;DU LOIRET;4;62.81;63;Appartement;1357
45232AN62333;481;AV;DU LOIRET;4;70.03;68;Appartement;1357
45232AN62327;481;AV;DU LOIRET;4;70.49;68;Appartement;1357
45234CO6569;10;AV;JEAN ZAY;4;90.1;90;Appartement;1356
44114CS191781;95;AV;DE LA PATOUILLERIE;4;70.47;71;Appartement;1300
9355AN420;31;AV;DU GENERAL LECLERC;4;66.2;67;Appartement;2987
64445CR10109;11;AV;HENRI DUNANT;4;72.6;71;Appartement;1825
64445CY15615;26;AV;FEDERICO GARCIA LORCA;4;84.66;84;Appartement;1825
64445CV1928;9;AV;DE BUROS;4;69.21;66;Appartement;1825
64445CR10115;11;AV;HENRI DUNANT;4;71.4;69;Appartement;1825
64445CS1183;4;AV;SAN CARLOS;4;81.42;78;Appartement;1825
64445BN491;38;AV;DU GENERAL LECLERC;4;69.33;68;Appartement;1825
64445CY4605;45;AV;DU LOUP;4;85.24;83;Appartement;1825
66136BV18557;121;AV;DE PRADES;4;68.41;69;Appartement;1889
66136HR40488;300;AV;CHARLES DEPERET;4;83.44;84;Appartement;1889
33318ER11150;130;AV;DU HAUT LEVEQUE;4;86.04;86;Appartement;801
33318KE186217;2;AV;DE NOES;4;68.34;72;Appartement;801
9359U5043;68;AV;POTIER;4;100;60;Appartement;2994
78490AZ31834;388;AV;DES SABLONS;4;78.59;79;Appartement;2422
78490AZ7322;561;AV;DES SABLONS;4;74.15;73;Appartement;2422
30202AY12108;12;AV;KENNEDY;4;65.94;73;Appartement;711
77373AK4683;17;AV;CHARLES ROUXEL;4;75.55;75;Appartement;2272
77373AK862;29;AV;CHARLES ROUXEL;4;82.11;80;Appartement;2272
10297AK23611;22;AV;JEAN JAURES;4;84.64;84;Appartement;285
44132AT64931;10;AV;VILLES CHEVISSENS;4;100.73;103;Appartement;1325
9262J671020;5;AV;GUTENBERG;4;79.28;78;Appartement;2941
9262J671068;3;AV;GUTENBERG;4;80.92;81;Appartement;2941
51454DP46013;19;AV;D EPERNAY;4;89.78;90;Appartement;1488
51454AV7742;149;AV;DE LAON;4;181;159;Appartement;1488
51454CW521;8;AV;JEAN JAURES;4;78.31;80;Appartement;1488
9739AK65911;1640;AV;DES PLAGES;4;99.71;97;Appartement;3180
35238ET6343;17;AV;SIR WINSTON CHURCHILL;4;70.09;72;Appartement;965
35238HN1225;10;AV;GERMAINE DULAC;4;77.25;77;Appartement;965
44143AO45027;25;AV;DE LA LIBERATION;4;75.98;76;Appartement;1286
69286BW1034;11;AV;DE L EUROPE;4;68.12;71;Appartement;1914
69286BS165336;486;AV;VICTOR HUGO;4;68.03;69;Appartement;1914
42184AI64910;17;AV;GALLIENI;4;78;78;Appartement;1252
30217AE1011;26;AV;DE MALAUCENE;4;81.65;82;Appartement;707
77389AC3221;19;AV;JEAN FRANCOIS MILLET;4;63.29;64;Appartement;2279
9363N1725;33;AV;P VAILLANT COUTURIER;4;81.22;82;Appartement;2979
26281BH16710;28;AV;DUCHESNE;4;73.65;75;Appartement;512
6104AL40972;149;AV;DE VERDUN;4;77.58;80;Appartement;150
6104AR5599;525;AV;DU RAMINGAO;4;86.65;92;Appartement;150
6104AD19144;801;AV;VIRGINIE HERIOT;4;95.85;99;Appartement;150
59512IW427;20;AV;GUSTAVE DELORY;4;109.55;110;Appartement;1642
59512BV14736;27;AV;DES NATIONS UNIES;4;78.61;78;Appartement;1642
